3dab4bdd-3e9a-5f33-a9d0-77f692ca6bb9,anzin,Killjoy,112.0,5,15,2,56.2,89.3,23.9,0,3,Munchers,0,0,0,0,0,0,0,0,8add8f2e-8939-4cbb-8737-3450ba35b1ea
b5771520-554f-5e7a-a583-7d4ee9739ae7,King Clutch,Skye,1.6,0,2,1,93.8,0.0,0.0,0,0,Munchers,0,0,2,0,2,0,2,0,8add8f2e-8939-4cbb-8737-3450ba35b1ea
65b3d6f1-470c-5975-b69d-166f7fc2d2bb,p o o j,Sage,158.7,8,8,10,100.0,108.5,12.5,2,3,Easy As Pie,0,0,0,0,0,0,0,0,8add8f2e-8939-4cbb-8737-3450ba35b1ea
c59618a0-eb70-5b55-9ada-630aae8b99f3,Opticss,Skye,101.4,5,9,10,87.5,65.3,46.7,1,0,Easy As Pie,0,0,1,0,0,0,1,0,8add8f2e-8939-4cbb-8737-3450ba35b1ea
dfc25b04-713a-5264-a2c4-c67d6e3b51f5,CChrisssp,Viper,216.1,11,15,1,56.2,153.9,26.1,2,2,Munchers,0,0,0,0,0,0,0,0,8add8f2e-8939-4cbb-8737-3450ba35b1ea
d02eace0-be5a-5828-93e5-e69de4fab74c,TN CYX,Raze,215.5,11,15,4,56.2,139.2,18.4,2,6,Munchers,0,0,0,0,0,0,0,0,8add8f2e-8939-4cbb-8737-3450ba35b1ea
c920f99a-1d9f-5c69-8fbb-f324ef599edf,TheyCallMePapi,Brimstone,257.5,14,14,1,68.8,173.8,35.0,0,1,Munchers,0,1,0,0,1,0,0,0,8add8f2e-8939-4cbb-8737-3450ba35b1ea
dc6aa7e2-491c-5ca7-ad34-5c8f655f8e6c,Kyrigan,Raze,352.7,20,7,4,93.8,237.7,25.8,2,0,Easy As Pie,0,1,1,1,1,1,0,0,8add8f2e-8939-4cbb-8737-3450ba35b1ea
981c14eb-f05d-5936-9a2f-b83bd879da04,W a f f l e,Viper,181.5,12,8,2,93.8,113.1,20.0,3,1,Easy As Pie,0,0,0,0,1,0,0,0,8add8f2e-8939-4cbb-8737-3450ba35b1ea
4a669153-31bc-5ff0-84d6-a24696182b66,StrawBerry,Astra,252.1,16,9,3,81.2,141.0,29.7,4,0,Easy As Pie,0,0,0,0,0,0,0,0,8add8f2e-8939-4cbb-8737-3450ba35b1ea
65b3d6f1-470c-5975-b69d-166f7fc2d2bb,p o o j,Jett,268.3,16,14,5,77.8,180.0,21.4,6,4,Easy As Pie,0,5,0,0,0,0,0,0,21dba896-d82d-4592-b650-1656807c91bd
dc6aa7e2-491c-5ca7-ad34-5c8f655f8e6c,Kyrigan,KAY/O,221.8,14,15,7,77.8,145.4,23.9,0,1,Easy As Pie,0,1,0,0,2,0,1,0,21dba896-d82d-4592-b650-1656807c91bd
3d5fe44e-c54a-5d61-9a2e-c945a68a7fb1,PRODS Ekitten,Killjoy,209.8,13,15,3,61.1,130.1,10.2,1,2,Munchers,0,6,0,0,0,0,0,0,21dba896-d82d-4592-b650-1656807c91bd
3dab4bdd-3e9a-5f33-a9d0-77f692ca6bb9,anzin,Sova,232.3,18,12,4,83.3,147.4,30.4,0,1,Munchers,0,0,2,0,1,0,0,0,21dba896-d82d-4592-b650-1656807c91bd
981c14eb-f05d-5936-9a2f-b83bd879da04,W a f f l e,Killjoy,206.4,12,15,4,66.7,154.0,12.8,2,0,Easy As Pie,1,0,2,0,1,0,0,0,21dba896-d82d-4592-b650-1656807c91bd
c59618a0-eb70-5b55-9ada-630aae8b99f3,Opticss,Fade,85.1,4,16,5,44.4,59.3,10.5,0,2,Easy As Pie,0,0,1,0,0,0,1,0,21dba896-d82d-4592-b650-1656807c91bd
4a669153-31bc-5ff0-84d6-a24696182b66,StrawBerry,Astra,231.9,15,16,1,72.2,143.3,53.3,1,2,Easy As Pie,0,0,0,0,1,0,1,0,21dba896-d82d-4592-b650-1656807c91bd
